country_year,country,country_iso_code,year,sector,revenue_stream,government_entity,original_value,original_currency,revenues_USD,gfs_code,gfs_code2,gfs_level_1,gfs_level_2,gfs_level_3,gfs_level_4,gfs_level_5,gfs_level_6
"Senegal 2017",Senegal,SN,2017,NA,"Taxes d'abattage","Direction des Eaux, Forêts, Chasses et Conservation des Sols (DEFCCS)",25013750.0000000000,NA,43063.6733800000,114522E,"Emission and pollution taxes (114522E)","[1E] Revenues","[11E] Taxes","[114E] Taxes on goods and services","[1145E] Taxes on use of goods/permission to use goods or perform activities","[114522E] Emission and pollution taxes","[114522E] Emission and pollution taxes"
"Senegal 2017",Senegal,SN,2017,NA,"Droits de douane, TVA douaniere et taxes assimilees","Direction Générale des Douanes (DGD)",13087243855.0000000000,NA,22530999.7417600000,1151E,"Customs and other import duties (1151E)","[1E] Revenues","[11E] Taxes","[115E] Taxes on international trade and transactions","[1151E] Customs and other import duties","[1151E] Customs and other import duties","[1151E] Customs and other import duties"
"Senegal 2017",Senegal,SN,2017,NA,"Cotisations sociales (y compris les penalites)","Caisse de Sécurité Sociale (CSS)",753872805.0000000000,NA,1297867.4626200000,1212E,"Social security employer contributions (1212E)","[1E] Revenues","[12E] Social contributions","[1212E] Social security employer contributions","[1212E] Social security employer contributions","[1212E] Social security employer contributions","[1212E] Social security employer contributions"
"Senegal 2017",Senegal,SN,2017,NA,"Cotisations sociales (y compris les penalites)","Institution de prévoyance retraite du Sénégal (IPRES)",3617157645.0000000000,NA,6227298.8009100000,1212E,"Social security employer contributions (1212E)","[1E] Revenues","[12E] Social contributions","[1212E] Social security employer contributions","[1212E] Social security employer contributions","[1212E] Social security employer contributions","[1212E] Social security employer contributions"
"Senegal 2017",Senegal,SN,2017,NA,"Redevance miniere","Direction des Mines et de la Géologie (DMG)",12510975214.0000000000,NA,21538895.6176700000,1415E1,"Royalties (1415E1)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E1] Royalties","[1415E1] Royalties"
"Senegal 2017",Senegal,SN,2017,NA,"Redevance superficiaire","Direction des Mines et de la Géologie (DMG)",61226600.0000000000,NA,105407.7179300000,1415E1,"Royalties (1415E1)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E1] Royalties","[1415E1] Royalties"
"Senegal 2017",Senegal,SN,2017,NA,"Loyer superficiel","Société des Pétroles du Sénégal (PETROSEN)",167511051.0000000000,NA,288387.0346300000,1415E1,"Royalties (1415E1)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E1] Royalties","[1415E1] Royalties"
"Senegal 2017",Senegal,SN,2017,NA,"Taxe superficiaire","Direction de l'Environnement et des Etablissements Classés (DEEC)",188929475.0000000000,NA,325260.9945700000,1415E1,"Royalties (1415E1)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E1] Royalties","[1415E1] Royalties"
"Senegal 2017",Senegal,SN,2017,NA,"Redevance au Receveur Domaine Rufisque","Direction Générale des Impôts et des Domaines (DGID)",20000000.0000000000,NA,34432.0011000000,1415E1,"Royalties (1415E1)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E1] Royalties","[1415E1] Royalties"
"Senegal 2017",Senegal,SN,2017,NA,Bonus,"Société des Pétroles du Sénégal (PETROSEN)",5422490233.0000000000,NA,9335359.4838600000,1415E2,"Bonuses (1415E2)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E2] Bonuses","[1415E2] Bonuses"
"Senegal 2017",Senegal,SN,2017,NA,Bonus,"Direction Générale de la Comptabilité Publique et du Trésor (DGCPT)",2711250000.0000000000,NA,4667688.1493700000,1415E2,"Bonuses (1415E2)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E2] Bonuses","[1415E2] Bonuses"
"Senegal 2017",Senegal,SN,2017,NA,"Revenus issus de la commercialisation de la Part de la production de l'etat","Direction Générale de la Comptabilité Publique et du Trésor (DGCPT)",374748800.0000000000,NA,645167.5547300000,1415E31,"Delivered/paid directly to government (1415E31)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E3] Production entitlements (in-kind or cash)","[1415E31] Delivered/paid directly to government"
"Senegal 2017",Senegal,SN,2017,NA,"Revenus issus de la commercialisation de la Part de la production de Petrosen","Société des Pétroles du Sénégal (PETROSEN)",227780034.0000000000,NA,392146.1190800000,1415E32,"Delivered/paid to state-owned enterprise(s) (1415E32)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E3] Production entitlements (in-kind or cash)","[1415E32] Delivered/paid to state-owned enterprise(s)"
"Senegal 2017",Senegal,SN,2017,NA,"Appui institutionnel","Direction des Mines et de la Géologie (DMG)",879044287.3391400000,NA,1513362.6935100000,1415E4,"Compulsory transfers to government (infrastructure and other) (1415E4)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E4] Compulsory transfers to government (infrastructure and other)","[1415E4] Compulsory transfers to government (infrastructure and other)"
"Senegal 2017",Senegal,SN,2017,NA,"Appui a la formation et Appui a la promotion de la recherche et de l'exploitation","Société des Pétroles du Sénégal (PETROSEN)",659175405.0000000000,NA,1134836.4135600000,1415E4,"Compulsory transfers to government (infrastructure and other) (1415E4)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E4] Compulsory transfers to government (infrastructure and other)","[1415E4] Compulsory transfers to government (infrastructure and other)"
"Senegal 2017",Senegal,SN,2017,NA,"Appui a l'equipement","Société des Pétroles du Sénégal (PETROSEN)",12105231.0000000000,NA,20840.3663600000,1415E4,"Compulsory transfers to government (infrastructure and other) (1415E4)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E4] Compulsory transfers to government (infrastructure and other)","[1415E4] Compulsory transfers to government (infrastructure and other)"
"Senegal 2017",Senegal,SN,2017,NA,"Appui Institutionnel (Fonds d'appui au Mini. De l'Env)","Direction des Eaux, Forêts, Chasses et Conservation des Sols (DEFCCS)",200284500.0000000000,NA,344809.8062300000,1415E4,"Compulsory transfers to government (infrastructure and other) (1415E4)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E4] Compulsory transfers to government (infrastructure and other)","[1415E4] Compulsory transfers to government (infrastructure and other)"
"Senegal 2017",Senegal,SN,2017,NA,"Appui institutionnel aux collectivites locales","Direction Générale de la Comptabilité Publique et du Trésor (DGCPT)",20000000.0000000000,NA,34432.0011000000,1415E4,"Compulsory transfers to government (infrastructure and other) (1415E4)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E4] Compulsory transfers to government (infrastructure and other)","[1415E4] Compulsory transfers to government (infrastructure and other)"
"Senegal 2017",Senegal,SN,2017,NA,"Achat de donnees sismiques","Société des Pétroles du Sénégal (PETROSEN)",606625098.0000000000,NA,1044365.8021400000,1421E,"Sales of goods and services by government units (1421E)","[1E] Revenues","[14E] Other revenue","[142E] Sales of goods and services","[1421E] Sales of goods and services by government units","[1421E] Sales of goods and services by government units","[1421E] Sales of goods and services by government units"
"Senegal 2017",Senegal,SN,2017,NA,"Redressements fiscaux","Direction Générale des Impôts et des Domaines (DGID)",12700246139.0000000000,NA,21864744.4525700000,143E,"Fines, penalties, and forfeits (143E)","[1E] Revenues","[14E] Other revenue","[143E] Fines, penalties, and forfeits","[143E] Fines, penalties, and forfeits","[143E] Fines, penalties, and forfeits","[143E] Fines, penalties, and forfeits"
"Senegal 2018",Senegal,SN,2018,Mining,"Appui institutionnel","Direction des Mines et de la Géologie (DMG) ",578351583.7200000000,NA,1041611.3600000000,1415E4,"Compulsory transfers to government (infrastructure and other) (1415E4)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E4] Compulsory transfers to government (infrastructure and other)","[1415E4] Compulsory transfers to government (infrastructure and other)"
"Senegal 2018",Senegal,SN,2018,Mining,"Appui Institutionnel (Fonds d'appui au Mini. De l'Env)"," Direction des Eaux, Forêts, Chasses et Conservation des Sols (DEFCCS) ",149314320.0000000000,NA,268915.1300000000,1415E4,"Compulsory transfers to government (infrastructure and other) (1415E4)","[1E] Revenues","[14E] Other revenue","[141E] Property income","[1415E] Rent","[1415E4] Compulsory transfers to government (infrastructure and other)","[1415E4] Compulsory transfers to government (infrastructure and other)"
"Senegal 2018",Senegal,SN,2018,Mining,"Droits de douane, TVA douanière et taxes assimilées "," Direction Générale des Douanes (DGD)",14459408788.0000000000,NA,26041399.2100000000,1151E,"Customs and other import duties (1151E)","[1E] Revenues","[11E] Taxes","[115E] Taxes on international trade and transactions","[1151E] Customs and other import duties","[1151E] Customs and other import duties","[1151E] Customs and other import duties"
"Senegal 2018",Senegal,SN,2018,"Oil & Gas","Droits de douane, TVA douanière et taxes assimilées "," Direction Générale des Douanes (DGD)",166765548.0000000000,NA,300344.8000000000,1151E,"Customs and other import duties (1151E)","[1E] Revenues","[11E] Taxes","[115E] Taxes on international trade and transactions","[1151E] Customs and other import duties","[1151E] Customs and other import duties","[1151E] Customs and other import duties"
